artwork,artwork - UNIT,artwork - UNIQUE_KEY,artwork - IMG_DIRECT_ACCESS,artwork - DISPLAY_DENOMINATION,artwork - DISPLAY_LIEU_CONSERV,artwork - TITRE,artwork - HAUTEUR,artwork - DISPLAY_MATIERE,artwork - DISPLAY_PERSONNE_AUTEUR,artwork - DISPLAY_ROLE_AUTEUR,artwork - LARGEUR,artwork - DISPLAY_TECHNIQUE
"
  ",centimètre,251528,folder_0001/folder_0001/folder_0004/folder_0221/elem_0130/3234_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à feuilles-de-choux »,"2,9",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251530,folder_0001/folder_0001/folder_0004/folder_0221/elem_0134/3241_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à feuilles-de-choux »,"2,7",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251593,folder_0001/folder_0001/folder_0004/folder_0221/elem_0246/3415_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pot « à pommade »,"5,1",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
"
  ",centimètre,251330,folder_0001/folder_0001/folder_0004/folder_0214/elem_0121/4756_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Piédestal,"5,8",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,"7,2",
"
  ",centimètre,251114,folder_0001/folder_0001/folder_0004/folder_0213/elem_0030/3459_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet  « Bouillard »,"7,2",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251121,folder_0001/folder_0001/folder_0004/folder_0213/elem_0042/5185_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « litron »,"4,7",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251446,folder_0001/folder_0001/folder_0004/folder_0220/elem_0216/3292_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Tasse à glace,"6,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251812,folder_0001/folder_0001/folder_0005/folder_0014/elem_0061/3902villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Table tambour,75,bois/bronze/marbre,Topino - Charles - ébéniste - 1742 - 1803 - 1742 - 1803,de,,
"
  ",mètre,254315,folder_0001/folder_0001/folder_0005/folder_0246/elem_0208/FR75_0060_MUS_254315_0377_low.jpg,objet d'art oriental,Fondation des artistes,Cendrier,"0,115",porcelaine,,,"0,145",
"
  ",mètre,254319,folder_0001/folder_0001/folder_0005/folder_0246/elem_0212/FR75_0060_MUS_254319_0381_low.jpg,objet d'art oriental,Fondation des artistes,Couvercle de vase,,céramique,,,,porcelaine
"
  ",centimètre,251009,folder_0001/folder_0001/folder_0004/folder_0204/elem_0016/5042_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,"3,1",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251964,folder_0001/folder_0001/folder_0004/folder_0242/elem_0043/2871villa_2_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Ecritoire de bureau,10,bronze/marbre,Anonyme,de,31,
"
  ",centimètre,251966,folder_0001/folder_0001/folder_0005/folder_0015/elem_0074/1835villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Paire de chenets représentant un Chinois et une Chinoise,34,bronze,Anonyme,de,34,
"
  ",centimètre,251422,folder_0001/folder_0001/folder_0004/folder_0215/elem_0019/5325_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pot « à jus »,"7,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251431,folder_0001/folder_0001/folder_0004/folder_0215/elem_0026/5341_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe « à pied »,"3,7",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,250969,folder_0001/folder_0001/folder_0004/folder_0203/elem_0209/4784_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pot à sucre  « Calabre »,6,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251335,folder_0001/folder_0001/folder_0004/folder_0214/elem_0128/1255_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Tasse à glace,"5,4",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,"7,1",
"
  ",centimètre,251455,folder_0001/folder_0001/folder_0004/folder_0220/elem_0232/3287_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Tasse à glace,"6,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251456,folder_0001/folder_0001/folder_0004/folder_0220/elem_0244/3304_villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Tasse à glace,"6,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251821,folder_0001/folder_0001/folder_0004/folder_0241/elem_0053/1242villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Table à ouvrage,74,bois,Anonyme,de,46,peinture
"
  ",centimètre,251822,folder_0001/folder_0001/folder_0005/folder_0014/elem_0065/2154villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Table de chevet,73,bois/marbre blanc,Anonyme,de,41,peinture
"
  ",mètre,229132,folder_0001/folder_0001/folder_0004/folder_0137/elem_0133/FR75_0060_MUS_229132_0097_low.jpg,objet d'art oriental,Département des arts de l'Islam du musée du Louvre (Paris),Ceinture de Boukhara,,,,,"0,08",
"
  ",mètre,254542,folder_0001/folder_0001/folder_0005/folder_0246/elem_0218/FR75_0060_MUS_254542_0387_low.jpg,objet d'art oriental,Fondation des artistes,Brûle-parfum sur trois pieds et deux anses,"0,145",bronze,,,,
"
  ",centimètre,251967,folder_0001/folder_0001/folder_0005/folder_0015/elem_0079/1586-1587villa_2_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Chenets en bronze,28,bronze,Anonyme,de,47,
"
  ",centimètre,251971,folder_0001/folder_0001/folder_0005/folder_0015/elem_0086/3505villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Vase cratère en albâtre,57,albâtre,Anonyme,de,,
"
  ",centimètre,251933,folder_0001/folder_0001/folder_0004/folder_0242/elem_0002/263_mtnsalle32_villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pendule « Le retour de l’amour »,32,bronze/marbre,Robin - Robert - horloger - 1742 - 1799 - 1742 - 1799,de,25,
"
  ",mètre,229123,folder_0001/folder_0001/folder_0004/folder_0137/elem_0126/FR75_0060_MUS_229123_0017_low.jpg,arme orientale,Fondation des artistes,Paire d'étriers,"0,18",,,,,
"
  ",centimètre,250789,folder_0001/folder_0001/folder_0004/folder_0202/elem_0164/4767_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Gobelet ""à la Reine""","8,2",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
"
  ",centimètre,250792,folder_0001/folder_0001/folder_0004/folder_0202/elem_0172/1274_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Pot à sucre ""Hébert""","6,5",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
"
  ",mètre,229323,folder_0001/folder_0001/folder_0004/folder_0137/elem_0213/FR75_0060_MUS_229323_0115_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,porcelaine,,,,
"
  ",centimètre,250794,folder_0001/folder_0001/folder_0004/folder_0202/elem_0174/4873_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Pot à sucre ""Calabre""",7,porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
"
  ",centimètre,251079,folder_0001/folder_0001/folder_0004/folder_0212/elem_0232/4993_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,"3,6",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251135,folder_0001/folder_0001/folder_0004/folder_0213/elem_0059/5181_5182_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,"2,3",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251288,folder_0001/folder_0001/folder_0004/folder_0214/elem_0060/3354_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à ozier »,"3,4",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
"
  ",centimètre,251322,folder_0001/folder_0001/folder_0004/folder_0214/elem_0112/3418_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Beurrier,"7,2",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
"
  ",centimètre,250756,folder_0001/folder_0001/folder_0004/folder_0202/elem_0115/1528_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Caisse à fleurs ""carrée""","12,8",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"10,8",
"
  ",centimètre,254577,folder_0001/folder_0001/folder_0004/folder_0221/elem_0184/4925_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Deux compotiers « carrés », datés de 1766 et décorés par Charles Buteux et Jean-Baptiste Tandart l'aîné","4,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251372,folder_0001/folder_0001/folder_0004/folder_0214/elem_0185/4840_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Compotier « carré »,"3,8",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251640,folder_0001/folder_0001/folder_0004/folder_0222/elem_0052/5028_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pot « à pommade »,"7,2",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251727,folder_0001/folder_0001/folder_0005/folder_0014/elem_0040/2198a2201villa_2_low.JPG,sculpture,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Quatre médaillons ovales représentant des prêtresses,30,plâtre/terre cuite/bois,Anonyme,de,20,doré
"
  ",centimètre,251745,folder_0001/folder_0001/folder_0004/folder_0240/elem_0159/2907villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Commode en marqueterie à ressaut central,91,bois,Topino - Charles - ébéniste - 1742 - 1803 - 1742 - 1803,de,152,
"
  ",centimètre,250761,folder_0001/folder_0001/folder_0004/folder_0202/elem_0124/4739_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"""Vase gobelet monté""",22,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,8,
"
  ",centimètre,250762,folder_0001/folder_0001/folder_0004/folder_0202/elem_0128/4740_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"""Vase gobelet monté""",22,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,8,
"
  ",mètre,254324,folder_0001/folder_0001/folder_0005/folder_0246/elem_0214/FR75_0060_MUS_254324_0383_low.jpg,objet d'art oriental,Fondation des artistes,Coffret avec couvercle en bronze,"0,27",bronze,,,"0,22",
"
  ",centimètre,250951,folder_0001/folder_0001/folder_0004/folder_0203/elem_0182/4843_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « litron »,"4,6",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,250973,folder_0001/folder_0001/folder_0004/folder_0203/elem_0216/4871_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « litron »,"4,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,250743,folder_0001/folder_0001/folder_0004/folder_0202/elem_0097/4981_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Socle,"4,5",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,"13,7",
"
  ",centimètre,251007,folder_0001/folder_0001/folder_0004/folder_0204/elem_0014/3442_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet  « litron »,"5,9",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",mètre,229374,folder_0001/folder_0001/folder_0004/folder_0137/elem_0250/FR75_0060_MUS_229374_0156_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,,,,,
"
  ",centimètre,251458,folder_0001/folder_0001/folder_0004/folder_0220/elem_0246/5252_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Tasse à glace,"6,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251532,folder_0001/folder_0001/folder_0004/folder_0221/elem_0138/3237_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à feuilles-de-choux »,"2,7",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251534,folder_0001/folder_0001/folder_0004/folder_0221/elem_0142/4946_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à feuilles-de-choux »,"2,7",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251273,folder_0001/folder_0001/folder_0004/folder_0214/elem_0024/3357_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à ozier »,"3,5",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
"
  ",centimètre,251814,folder_0001/folder_0001/folder_0004/folder_0241/elem_0046/3941villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Guéridon,75,bois/bronze/marbre,Anonyme,de,,
"
  ",mètre,229474,folder_0001/folder_0001/folder_0004/folder_0138/elem_0038/FR75_0060_MUS_229474_0194_low.jpg,objet d'art européen,Fondation des artistes,Pendule Cartel reposant sur un socle d'applique,"1,15",cuivre/bronze,,,,marqueterie
"
  ",centimètre,250999,folder_0001/folder_0001/folder_0004/folder_0204/elem_0004/5048_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,"3,4",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251011,folder_0001/folder_0001/folder_0004/folder_0204/elem_0019/5041_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,"3,1",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251013,folder_0001/folder_0001/folder_0004/folder_0204/elem_0023/5045_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,"3,1",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251014,folder_0001/folder_0001/folder_0004/folder_0204/elem_0025/5043_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,"3,1",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251932,folder_0001/folder_0001/folder_0004/folder_0241/elem_0246/1838villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pendule « Le baiser donné » d’après Jean-Antoine Houdon,47,bronze/marbre,Houdon - Jean-Antoine - sculpteur - 20 mars 1741 - 15 juillet 1828 - 20 mars 1741 - 15 juillet 1828,d'après,27,
"
  ",centimètre,251377,folder_0001/folder_0001/folder_0004/folder_0239/elem_0216/4876_Villa_3_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Coquetier,"4,6",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251381,folder_0001/folder_0001/folder_0004/folder_0214/elem_0190/1955_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Coquetier,"4,2",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251461,folder_0001/folder_0001/folder_0004/folder_0221/elem_0004/4966_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Seau « à Glace »,27,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251475,folder_0001/folder_0001/folder_0004/folder_0221/elem_0030/3267_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à potage »,4,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251503,folder_0001/folder_0001/folder_0004/folder_0221/elem_0080/4975_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Moutardier « baril »,"7,2",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251535,folder_0001/folder_0001/folder_0004/folder_0221/elem_0144/4942_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Une assiette « à feuilles-de-choux »,"2,8",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,250983,folder_0001/folder_0001/folder_0004/folder_0203/elem_0227/4875_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pot à sucre  « Bouret »,"6,3",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,250984,folder_0001/folder_0001/folder_0004/folder_0203/elem_0228/4848_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Théière « Calabre »,12,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"9,2",
"
  ",centimètre,251337,folder_0001/folder_0001/folder_0004/folder_0240/elem_0083/1258_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Tasse à glace,"6,5",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,"7,2",
"
  ",centimètre,251349,folder_0001/folder_0001/folder_0004/folder_0214/elem_0150/1279_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Coquetier,"4,3",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251736,folder_0001/folder_0001/folder_0004/folder_0240/elem_0135/1583villa_low.JPG,sculpture,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Baigneuse aux roseaux,41,terre cuite,Falconet - Étienne-Maurice - sculpteur/dessinateur - 1er décembre 1716 - 24 janvier 1791 - 1er décembre 1716 - 24 janvier 1791 - 18e siècle - Falconnet - Étienne-Maurice,attribué à,16,
