artwork - UNIQUE_KEY,artwork - IMG_DIRECT_ACCESS,artwork - DISPLAY_DENOMINATION,artwork - URL,artwork - DISPLAY_LIEU_CONSERV,artwork - TITRE,artwork - DISPLAY_DATE_EXE_TXT,artwork - HAUTEUR,artwork - DISPLAY_MATIERE,artwork - DISPLAY_PERSONNE_AUTEUR,artwork - DISPLAY_ROLE_AUTEUR,artwork - LARGEUR,artwork - DISPLAY_TECHNIQUE
251447,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0220/elem_0250/5257_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251447,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Tasse à glace,1769,"6,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251898,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0241/elem_0130/231villa_2_low.JPG,meuble domestique,https://agorha.inha.fr/inhaprod/ark:/54721/003251898,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Ecran de cheminée d’époque Louis XV,2e quart du 18e siècle - 3e quart du 18e siècle,116,bois,Anonyme,de,80,
251912,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0241/elem_0166/85Veran_low.JPG,meuble domestique,https://agorha.inha.fr/inhaprod/ark:/54721/003251912,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Grand paravent à cinq feuilles,18e siècle,172,bois/soie,Anonyme,de,65,peinture/doré/brodé
251432,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0215/elem_0029/5342_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251432,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe « à pied »,1772,"3,7",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251636,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0222/elem_0046/4748_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251636,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pot « à pommade »,1760,7,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251906,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0241/elem_0149/86villa_low.JPG,meuble domestique,https://agorha.inha.fr/inhaprod/ark:/54721/003251906,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Écran de cheminée,,127,bois/tissu,Anonyme,de,83,sculpture/doré
251449,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0220/elem_0220/3293_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251449,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Tasse à glace,1769,"6,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251459,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0221/elem_0002/3225_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251459,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à  feuilles de choux »,1788,3,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251231,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0213/elem_0184/5218_5219_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251231,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,1787,3,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
229355,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0238/FR75_0060_MUS_229355_0142_low.jpg,objet d'art oriental,https://agorha.inha.fr/inhaprod/ark:/54721/003229355,Fondation des artistes,Assiette,1ère moitié du 18e siècle,,céramique,,,,porcelaine
251623,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0222/elem_0023/5004_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251623,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pot « à pommade »,1757 - 1758,"6,9",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
228801,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0136/elem_0244/FR06_0011_DOM_228801_00119_low.jpg,peinture,https://agorha.inha.fr/inhaprod/ark:/54721/003228801,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Retable de sainte Brigitte,4e quart du 15e siècle - 1er quart du 16e siècle,254,bois,Anonyme valencien - peintre,attribué à,194,peinture à tempera
229386,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0138/elem_0010/FR75_0060_MUS_229386_0166_low.jpg,objet d'art oriental,https://agorha.inha.fr/inhaprod/ark:/54721/003229386,Fondation des artistes,Assiette,1ère moitié du 18e siècle,,,,,,
254953,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0228/elem_0073/1142marine_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254953,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Vierge à l'Enfant aux candélabres,,"78,5",stuc,Rossellino - Antonio - sculpteur - 1427 - 1479 - 1427 - 1479,d'après,"52,5",polychromie/doré
251587,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0221/elem_0234/1915_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251587,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pot « à fard »,1749,"6,3",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
251063,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0240/elem_0010/5098_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251063,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « litron »,1770,6,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,8,
251997,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0240/elem_0046/3288_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251997,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Quatre tasses à glace,1760,"6,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251208,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0213/elem_0151/2678_5207_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251208,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « litron »,1786,"5,8",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
250899,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0203/elem_0086/5009_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250899,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet  « Bouillard »,1785,"3,9",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
251060,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0239/elem_0197/5097_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251060,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « litron »,1770,"5,9",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,8,
254863,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0228/elem_0104/4329villa_2_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254863,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Le Christ au jardin des oliviers,2e quart du 16e siècle - 3e quart du 16e siècle,99,calcaire/calcaire coquillier,Anonyme,de,112,
254864,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0228/elem_0105/4492villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254864,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),La Descente de croix,2e quart du 16e siècle - 3e quart du 16e siècle,120,calcaire/calcaire coquillier,Anonyme,de,140,
254865,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0228/elem_0106/4358villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254865,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Deux hommes agenouillés portant les clous et la couronne d'épines,2e quart du 16e siècle - 3e quart du 16e siècle,"73,5",calcaire/calcaire coquillier,Anonyme,de,68,
254866,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0228/elem_0107/4340villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254866,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Le Christ ressuscité et un ange,2e quart du 16e siècle - 3e quart du 16e siècle,110,calcaire/calcaire coquillier,Anonyme,de,68,
251105,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0213/elem_0013/1300_1302_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251105,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,1771,"2,9",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251548,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0221/elem_0166/3208_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251548,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à feuilles-de-choux »,1765 - 1711,"2,6",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251284,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0214/elem_0052/3342_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251284,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à ozier »,1752 - 1754,"3,4",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
254867,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0228/elem_0108/4494villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254867,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Le Christ apparaissant à la Madeleine,2e quart du 16e siècle - 3e quart du 16e siècle,110,calcaire/calcaire coquillier,Anonyme,de,72,
254869,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0228/elem_0109/4348villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254869,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Saint Diacre martyr avec un livre ouvert,2e quart du 16e siècle - 3e quart du 16e siècle,109,calcaire/calcaire coquillier,Anonyme,de,55,
254870,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0228/elem_0111/4349villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254870,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Saint Diacre martyr avec un livre fermé,2e quart du 16e siècle - 3e quart du 16e siècle,109,calcaire/calcaire coquillier,Anonyme,de,54,
229752,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0151/elem_0134/FR75_0060_MUS_229752_0282_low.jpg,arme orientale,https://agorha.inha.fr/inhaprod/ark:/54721/003229752,Département des arts de l'Islam du musée du Louvre (Paris),Fourreau de poignard recourbé en cuir gaufré,18e siècle,,,,,,
251336,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0214/elem_0130/4763_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251336,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Tasse à glace,1757 - 1758,"6,5",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,"7,2",
250981,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0203/elem_0224/1263_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250981,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « couvert »,1765,6,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
254872,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0228/elem_0112/4472-4479villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254872,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Quatre colonnes toscanes avec entablement à décor de têtes de chérubins,2e quart du 16e siècle - 3e quart du 16e siècle,340,calcaire/calcaire coquillier,Anonyme,de,,
254874,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0228/elem_0115/4572villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254874,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Quatre colonnes ioniques avec entablement à décor de têtes de chérubins et piédestal avec festons et têtes de chérubins,2e quart du 16e siècle - 3e quart du 16e siècle,193,calcaire,Anonyme,de,28,
250845,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0240/elem_0031/1268_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250845,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Théière « Calabre »,1757 - 1758,12,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"9,2",
254910,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0231/elem_0041/4467villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254910,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Élément de fontaine : quatre termes féminins et masculins,4e quart du 16e siècle,140,pierre,Anonyme,de,44,
254912,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0231/elem_0043/4430villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254912,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Quatre reliefs à trophées militaires,16e siècle,58,marbre,Anonyme,de,91,
254913,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0231/elem_0046/4597villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254913,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Fontaine : deux putti tenant un vase avec un masque,16e siècle,88,calcaire,Anonyme,de,90,haut relief
254914,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0231/elem_0048/858villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254914,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Façade de tabernacle architecturé,4e quart du 16e siècle,86,bronze,Anonyme,de,164,doré
254934,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0231/elem_0068/4459villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254934,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Femme appuyée à un arbre entouré d'une treille,18e siècle,172,calcaire,Anonyme,de,65,
254936,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0231/elem_0069/4508villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254936,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Le Printemps, avec une guirlande de fleurs",18e siècle,"84,5",pierre,Anonyme,de,40,
254937,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0231/elem_0070/4509villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254937,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"L'Été (?), avec une gerbe de blé",18e siècle,87,pierre,Anonyme,de,34,
255067,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0005/folder_0013/elem_0246/2132-2133villa_3_low.JPG,meuble domestique,https://agorha.inha.fr/inhaprod/ark:/54721/003255067,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Deux panneaux,1795 - 1799,98,bois/toile,Anonyme,de,127,peinture
254915,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0231/elem_0049/1074villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254915,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Vierge <i>lactans</i>,16e siècle,68,calcaire,Anonyme,de,24,polychromie
254916,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0231/elem_0050/1161villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254916,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),La Tempérance,4e quart du 16e siècle - 1er quart du 17e siècle,94,chêne,Anonyme,de,83,relief
254917,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0231/elem_0052/900villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254917,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Armoiries,16e siècle - 17e siècle,53,calcaire,Anonyme,de,35,
254918,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0231/elem_0053/759villa_2_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254918,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Armoiries,Vers 1600,75,marbre,Anonyme,de,40,
254938,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0231/elem_0071/4510villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254938,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"L'Automne, avec une grappe",18e siècle,87,pierre,Anonyme,de,34,
254940,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0231/elem_0072/4384-4389villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254940,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Quatre vases décoratifs à guirlande,2e moitié du 18e siècle,140,calcaire,Anonyme,de,62,
254942,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0231/elem_0074/4396villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254942,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Fillette avec un nid,2e moitié du 18e siècle - 1er quart du 19e siècle,78,marbre,Bridan - Charles-Antoine - sculpteur - 31 juillet 1730 - 28 avril 1805  (8 Floréal An 13) - 31 juillet 1730 - 28 avril 1805  (8 Floréal An 13) - Bridan - Charles Antoine,d'après,38,
251943,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0005/folder_0015/elem_0030/106-107villa_low.JPG,meuble domestique,https://agorha.inha.fr/inhaprod/ark:/54721/003251943,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Paire d’appliques,18e siècle,57,bronze/tôle/porcelaine,Anonyme,de,27,
