"id_objet","classement_objet","nom_objet","description","texte_creation","texte_decouverte","texte_ventes","texte_conservation","description_en","texte_creation_en","texte_decouverte_en","texte_ventes_en","texte_conservation_en","auteur_objet","type_objet","categorie_picto","type_vase","matiere_filtre","dim_cm","echelle_cm","lieu_creation_nom","lieu_creation_pays","lieu_creation_lat","lieu_creation_long","lieu_creation_type","date_creation_string","date_creation_debut","date_creation_fin","lieu_decouverte_nom","lieu_decouverte_lat","lieu_decouverte_long","lieu_decouverte_type","lieu_decouverte_pays","lieu_decouverte_certitude","date_decouverte_string","date_decouverte_debut","date_decouverte_fin","conservation_nom","conservation_date_entree","conservation_ville","conservation_id","conservation_pays","lieu_conservation_lat","lieu_conservation_long","conservation_type","URL_objet_AGORHA","image_exists"
"262345","2","Olpè ou alabastre corinthien à figures noires",,,,,,,,,,,,"vase","vase","Olpè","terre cuite","8 cm (hauteur)","8",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262345","0"
"262346","2","Chous à figures blanches",,,,,,,,,,,,"vase","vase","Chous","terre cuite","13 cm (hauteur)","13",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262346","0"
"262347","2","Vase plastique en forme de canard",,,,,,,,,,,,"vase plastique","vase","Vase","terre cuite","11 cm (largeur)","11",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262347","0"
"262348","2","Vase plastique en forme de canard",,,,,,,,,,,,"vase plastique","vase","Vase","terre cuite","11 cm (largeur)","11",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262348","0"
"262349","2","Cratère à colonette",,,,,,,,,,,,"vase","vase","Cratère","terre cuite","15 cm (hauteur)","15",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262349","0"
"262350","2","Plat à poisson",,,,,,,,,,,,"vase","vase","Plat","terre cuite","20 cm (largeur)","20",,,,,,,,,"Basilicate","40.478497","16.127751","région","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262350","0"
"262351","2","Plat à poisson",,,,,,,,,,,,"vase","vase","Plat","terre cuite","24 cm (largeur)","24",,,,,,,,,"Basilicate","40.478497","16.127751","région","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262351","0"
"262352","2","Vase plastique en forme de jambe humaine",,,,,,,,,,,,"vase plastique","vase","Vase","terre cuite","29 cm (hauteur)","29",,,,,,"7e siècle avant J.C.","-700","-600",,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262352","0"
"262353","2","Oenochoé à figures rouges",,,,,,,,,,,,"vase","vase","Oenochoé","terre cuite","22 cm (hauteur)","22",,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262353","0"
"262354","2","Forme de tasse profonde garnie de deux anses",,,,,,,,,,,,"vase","vase",,"terre cuite","18 cm (hauteur)","18",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262354","0"
"262355","2","Forme de tasse profonde garnie de deux anses à figures",,,,,,,,,,,,"vase","vase",,"terre cuite","10 cm (hauteur)","10",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262355","0"
"262356","2","Rhyton en forme de tête de veau",,,,,,,,,,,,"vase","vase","Rhyton","terre cuite","17 cm (hauteur)","17",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262356","0"
"262357","2","Rhyton en forme de tête de daim",,,,,,,,,,,,"vase","vase","Rhyton","terre cuite","19 cm (hauteur)","19",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262357","0"
"257015","2","Rhyton en forme de tête de griffon sans décor",,,,,,,,,,,,"vase","vase","Rhyton","terre cuite","13 cm (hauteur)","13",,,,,,,,,"Sicile","37.575998","14.135206","région","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003257015","0"
"262358","2","Vase de forme ovoïde garnie d'une anse",,,,,,,,,,,,"vase","vase","Vase","terre cuite","22 cm (hauteur)","22",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262358","0"
"262359","2","Amphore à couverte noire",,,,,,,,,,,,"vase","vase","Amphore","terre cuite","25 cm (hauteur)","25",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262359","0"
"262360","2","Vase plastique en forme de truie",,,,,,,,,,,,"vase plastique","vase","Vase","terre cuite","12 cm (largeur)","12",,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262360","0"
"262361","2","Skyphos - fond noir entouré d'oves et de feuilles de lierre.",,,,,,,,,,,,"vase","vase","Skyphos","terre cuite","25 cm (hauteur)","25",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262361","0"
"262362","2","Alabastre décoré d'un réseau noir, de globules et de quelques autres ornements",,,,,,,,,,,,"vase","vase","Alabastre","terre cuite","12 cm (hauteur)","12",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262362","0"
"262363","2","Vase sans anse (forme indéterminée) - fond noir, arabesque, rang d'oves et perles en blanc",,,,,,,,,,,,"vase","vase","Vase","terre cuite","13 cm (hauteur)","13",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262363","0"
"262364","2","Oenochoé à fond noir - style de Gnathia",,,,,,,,,,,,"vase","vase","Oenochoé","terre cuite","17 cm (hauteur)","17",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262364","0"
"262365","2","Vase (forme indéterminée) - fond noir ; Myrte, grappes et globules, en rouge et en blanc.",,,,,,,,,,,,"vase","vase","Vase","terre cuite","19 cm (hauteur)","19",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262365","0"
"262366","2","Olpè - le devant garni de deux appendices figurant des bouts de sein",,,,,,,,,,,,"vase","vase","Olpè","terre cuite","16 cm (hauteur)","16",,,,,,,,,,,,,,"incertain",,,,"Musée du Louvre",,"Paris",,"France","48.860639","2.337655","batiment","https://agorha.inha.fr/inhaprod/ark:/54721/003262366","0"
"262367","2","Cratère en cloche à couverte noire",,,,,,,,,,,,"vase","vase","Cratère","terre cuite","26 cm (hauteur)","26",,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262367","0"
"262368","2","Lopas à couverte noire",,,,,,,,,,,,"vase","vase","Lopas","terre cuite",,,,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262368","0"
"262369","2","Lécythe à couverte noire",,,,,,,,,,,,"vase","vase","Lécythe","terre cuite","9 cm (hauteur)","9",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262369","0"
"262370","2","Forme de petite coupe à une anse",,,,,,,,,,,,"vase","vase",,"terre cuite",,,,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262370","0"
"262371","2","Canthare à couverte noire",,,,,,,,,,,,"vase","vase","Canthare","terre cuite","19 cm (hauteur)","19",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262371","0"
"262372","2","Canthare - Fond rougeâtre et guirlande de lierre",,,,,,,,,,,,"vase","vase","Canthare","terre cuite","11 cm (hauteur)","11",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262372","0"
"262373","2","lécythe à couverte noire",,,,,,,,,,,,"vase","vase","Lécythe","terre cuite","18 cm (hauteur)","18",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262373","0"
"262374","2","Lécythe - Base du col jaune ornée de palmettes noires",,,,,,,,,,,,"vase","vase","Lécythe","terre cuite","18 cm (hauteur)","18",,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262374","0"
"262375","2","Bol à pied haut ou dinos",,,,,,,,,,,,"vase","vase","Bol","terre cuite",,,,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262375","0"
"262376","2","Forme de tasse à deux anses",,,,,,,,,,,,"vase","vase",,"terre cuite",,,,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262376","0"
"262377","2","Forme d'amphore garnie d'une anse",,,,,,,,,,,,"vase","vase","Amphore","terre cuite","7 cm (hauteur)","7",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262377","0"
"262378","2","Forme ronde à bords rentrants, portée sur un piédouche élevé",,,,,,,,,,,,"vase","vase",,"terre cuite","16 cm (hauteur)","16",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262378","0"
"262379","2","Pyxis à couvercle recouvrant les côtés de la boîte, et garni d'un bouton.",,,,,,,,,,,,"vase","vase","Pyxis","terre cuite","? x 11  x 7 cm ","11",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262379","0"
"262380","2","Askos à couverte noire avec goulot central et une petite anse",,,,,,,,,,,,"vase","vase","Askos","terre cuite",,,,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262380","0"
"262381","2","Forme d'ampoule à une anse",,,,,,,,,,,,"vase","vase","Ampoule","terre cuite","9 cm (hauteur)","9",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262381","0"
"262382","2","Aryballe ? - Fond rouge orné de cercles et de paillettes en brun",,,,,,,,,,,,"vase","vase","Aryballe","terre cuite","17 cm (hauteur)","17",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262382","0"
"262383","2","Forme ronde garnie de deux anses surélevées - fond rouge",,,,,,,,,,,,"vase","vase",,"terre cuite","15 cm (hauteur)","15",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262383","0"
"262384","2","Coupe à pied sans anse",,,,,,,,,,,,"vase","vase","Coupe","terre cuite","7 cm (hauteur)","7",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262384","0"
"262385","2","Coupe à couverte noire",,,,,,,,,,,,"vase","vase","Coupe","terre cuite","8 cm (largeur)","8",,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262385","0"
"262386","2","Kylix (?) - Fond noir et cercles jaunes",,,,,,,,,,,,"vase","vase","Kylix","terre cuite","6 cm (hauteur)","6",,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262386","0"
"262387","2","Petite kylix sur pied",,,,,,,,,,,,"vase","vase","Kylix","terre cuite","6 cm (hauteur)","6",,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262387","0"
"262388","2","Forme de petite vasque à couverte noire",,,,,,,,,,,,"vase","vase","Vase","terre cuite",,,,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262388","0"
"262389","2","Forme de plateau dont les bords se recourbent en dehors - couverte noire",,,,,,,,,,,,"vase","vase",,"terre cuite","20 cm (hauteur)","20",,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262389","0"
"262390","2","Petite coupe sur pied (?)",,,,,,,,,,,,"vase","vase","Coupe","terre cuite",,,,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262390","0"
"262391","2","Calice sans anse (?) à couverte noire",,,,,,,,,,,,"vase","vase","Calice","terre cuite",,,,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262391","0"
"262393","2","Coupe à couverte noire",,,,,,,,,,,,"vase","vase","Coupe","terre cuite","? x 21  x 15 cm ","21",,,,,,,,,"Vulci","42.4192224","11.6286618333","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262393","0"
"262394","2","Lékanis à couverte noire",,,,,,,,,,,,"vase","vase","Lékanis","terre cuite","14 cm (hauteur)","14","Attique","Grèce","38.0519988333","23.8189911","région",,,,"Nola","40.926823","14.524545","ville","Italie","incertain",,,,"Staatliche Antikensammlungen",,"Munich",,"Allemagne","48.146085","11.565006","batiment","https://agorha.inha.fr/inhaprod/ark:/54721/003262394","0"
"262395","2","Coupe sans anse sur pied haut",,,,,,,,,,,,"vase","vase","Coupe","terre cuite","? x 16  x 16 cm ","16",,,,,,,,,"Chiusi","43.01418","11.94791","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262395","0"
"262396","2","Plat - impasto (?)",,,,,,,,,,,,"vase","vase","Plat","terre cuite","? x 21  x 16 cm ","21",,,,,,,,,"Chiusi","43.01418","11.94791","ville","Italie","incertain",,,,"Musée national",,"Varsovie",,"Pologne","52.231816","21.02475","batiment","https://agorha.inha.fr/inhaprod/ark:/54721/003262396","0"
"262397","2","Chous - impasto (?)",,,,,,,,,,,,"vase","vase","Chous","terre cuite","30 cm (hauteur)","30",,,,,,,,,"Chiusi","43.01418","11.94791","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262397","0"
"262398","2","Coupe sur pied - impasto (?)",,,,,,,,,,,,"vase","vase","Coupe","terre cuite","11 cm (hauteur)","11",,,,,,,,,"Chiusi","43.01418","11.94791","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262398","0"
"262399","2","Forme surbaissée garnie de deux anses - impasto (?)",,,,,,,,,,,,"vase","vase",,"terre cuite",,,,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262399","0"
"262400","2","Coupe à couverte noire",,,,,,,,,,,,"vase","vase","Coupe","terre cuite","16 cm (largeur)","16",,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262400","0"
"262401","2","Askos - La partie supérieure ornée d'un relief représentant le gorgonium vu de face.",,,,,,,,,,,,"vase","vase","Askos","terre cuite",,,,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262401","0"
"262402","2","Askos -Tête de Méduse vue de face.",,,,,,,,,,,,"vase","vase","Askos","terre cuite",,,,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262402","0"
"262540","2","Askos -Tête de Silène",,,,,,,,,,,,"vase","vase","Askos","terre cuite",,,,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262540","0"
"262403","2","Askos Tête de silène vue de face.",,,,,,,,,,,,"vase","vase","Askos","terre cuite",,,,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262403","0"
"262404","2","Askos - Femme",,,,,,,,,,,,"vase","vase","Askos","terre cuite",,,,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262404","0"
"262405","2","Askos - Ménade",,,,,,,,,,,,"vase","vase","Askos","terre cuite",,,,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262405","0"
"262406","2","Askos - tête de cheval",,,,,,,,,,,,"vase","vase","Askos","terre cuite",,,,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262406","0"
"262407","2","Askos à panse annulaire",,,,,,,,,,,,"vase","vase","Askos","terre cuite",,,,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262407","0"
"262408","2","Askos à panse annulaire",,,,,,,,,,,,"vase","vase","Askos","terre cuite",,,,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262408","0"
"262409","2","Askos de forme annulaire non percée",,,,,,,,,,,,"vase","vase","Askos","terre cuite",,,,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262409","0"
"262411","2","Forme à une anse et garnie d'un goulot",,,,,,,,,,,,"vase","vase",,"terre cuite",,,,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262411","0"
"262412","2","Forme de petite passoire garnie d'une anse et d'un goulot",,,,,,,,,,,,"vase","vase",,"terre cuite",,,,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262412","0"
"262413","2","Forme de diota, ornée de méandres et de palmettes en creux",,,,,,,,,,,,"vase","vase",,"terre cuite","12 cm (largeur)","12",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262413","0"
"262414","2","Cratère en cloche",,,,,,,,,,,,"vase","vase","Cratère","terre cuite","9 cm (hauteur)","9",,,,,,,,,"Basilicate","40.478497","16.127751","région","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262414","0"
"262415","2","Cratère en cloche - à deux anses et garni d'un couvercle (deux pièces ?)",,,,,,,,,,,,"vase","vase","Cratère","terre cuite","14 cm (hauteur)","14",,,,,,,,,,,,,,"incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262415","0"
"262416","2","Deux coupes décorées de palmettes en creux à couverte noire",,,,,,,,,,,,"vase","vase","Double","terre cuite",,,,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262416","0"
"262417","2","Deux coupes à couverte noire",,,,,,,,,,,,"vase","vase","Double","terre cuite",,,,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262417","0"
"262418","2","Deux coupes à couverte noire",,,,,,,,,,,,"vase","vase","Double","terre cuite",,,,,,,,,,,"Nola","40.926823","14.524545","ville","Italie","incertain",,,,"Localisation inconnue",,,,,,,,"https://agorha.inha.fr/inhaprod/ark:/54721/003262418","0"
